tweet_id, tweet_time, tweet_author, tweet_author_id, tweet_language, tweet_geo, tweet_text, tweet_hash
675325190998507520,Fri Dec 11 14:44:07 +0000 2015,NYC_DOT,37687633,en,New York City,@JanetLiff Please contact our Mn Boro Comm office for more info regarding this location: https://t.co/YlxhwR590a,
675323247563554816,Fri Dec 11 14:36:23 +0000 2015,NYC_DOT,37687633,en,New York City,"@dfunes_law Please report your @nyctaxi complaint to @nyc311, here's the link: https://t.co/1Br8kX8xsW",
675322592908214272,Fri Dec 11 14:33:47 +0000 2015,NYC_DOT,37687633,en,New York City,@Bahij Please report bridge lighting issue to @NYC311 here: https://t.co/ZnB4UcJXN1 Thank you,
675042488395145216,Thu Dec 10 20:00:45 +0000 2015,NYC_DOT,37687633,en,New York City,#PulaskiBridge #bikenyc lane update: Contractors began drilling into concrete barriers for base plates' anchor bolts https://t.co/45TBwyvguT,"PulaskiBridge,bikenyc"
675040707124576257,Thu Dec 10 19:53:40 +0000 2015,NYC_DOT,37687633,en,New York City,"@FreyDaddy4 NYPD closes South Outer Roadway of lower level 9pm to 6am, nightly. Please see https://t.co/6NqxjzzMcS for scheduled closures",
675036391269662720,Thu Dec 10 19:36:31 +0000 2015,NYC_DOT,37687633,en,New York City,@wandrew_w @311 You may make a complaint about a DOT employee by writing to our Commissioner here: https://t.co/AsygYvzDCE,
675028608730181632,Thu Dec 10 19:05:36 +0000 2015,NYC_DOT,37687633,en,New York City,"Last night we joined #LIC &amp; #HuntersPoint residents, @NYCDDC &amp; @JimmyVanBramer to discuss street safety &amp; design https://t.co/NhcxNaJ89p","LIC,HuntersPoint"
675021949588938752,Thu Dec 10 18:39:08 +0000 2015,NYC_DOT,37687633,en,New York City,"@subtle116 Please submit your request via the @NYCOpendata website, under Actions&gt;Contact Dataset Owner: https://t.co/LpgFcGaItG",
675006125834641408,Thu Dec 10 17:36:16 +0000 2015,NYC_DOT,37687633,en,New York City,@SlipperySpoke And please report illegal parking to @NYC311 or local police precinct. https://t.co/tOBeVZnMw2,
675005862839193600,Thu Dec 10 17:35:13 +0000 2015,NYC_DOT,37687633,en,New York City,@SlipperySpoke Please feel free to contact our Boro Comm's office regarding this location: https://t.co/YlxhwR590a,
675003614902026240,Thu Dec 10 17:26:17 +0000 2015,NYC_DOT,37687633,en,New York City,@wandrew_w Please call @NYC311 to report an issue with a City vehicle.,
675003221769920521,Thu Dec 10 17:24:43 +0000 2015,NYC_DOT,37687633,en,New York City,@DeanAntonioNYU @nycgov @NYCMayorsOffice Please report construction blocking the street to @NYC311 here: https://t.co/8tGl2zdie0,
674982702014201856,Thu Dec 10 16:03:11 +0000 2015,NYC_DOT,37687633,en,New York City,"@NYC_Just_InNews Please report the employee's behavior to our Commissioner's office here: https://t.co/AsygYvzDCE (select ""employee"")",
674979028139417600,Thu Dec 10 15:48:35 +0000 2015,NYC_DOT,37687633,en,New York City,"#GridlockAlert Fri Dec 11th: Plan ahead to walk, #bikenyc or take public transit to avoid congestion on #nycstreets https://t.co/zluucTo7Vk","GridlockAlert,bikenyc,nycstreets"
674973903220002816,Thu Dec 10 15:28:13 +0000 2015,NYC_DOT,37687633,en,New York City,@luckyghostnyc @pwbnyc Have you reported to @NYC311? Please check status of your request here: https://t.co/C9r1sptUxb,
674971767878893569,Thu Dec 10 15:19:44 +0000 2015,NYC_DOT,37687633,en,New York City,@emc2G Please share your transportation suggestion with DOT by writing to Borough Commissioner's office: https://t.co/B4dAKuZf1C,
674967873803169792,Thu Dec 10 15:04:16 +0000 2015,NYC_DOT,37687633,en,New York City,@HelenRosenthal Two resurfacing crews completed paving on the UWS last night. We resurface at night in Mn due to heavy ped/vehicular traffic,
674964930492149760,Thu Dec 10 14:52:34 +0000 2015,NYC_DOT,37687633,en,New York City,@HighwayBob Please contact NYPD regarding traffic enforcement.,
674937450519764992,Thu Dec 10 13:03:22 +0000 2015,NYC_DOT,37687633,en,New York City,Reminder: Today (12/10) #WilliamsburgBridge single lane closures begin from 10am-3pm https://t.co/pOMa1V0Kz6,WilliamsburgBridge
674678857820217344,Wed Dec 09 19:55:49 +0000 2015,NYC_DOT,37687633,en,New York City,Calling #artists &amp; #designers! #DOTArt is now accepting #BarrierBeautification applications! https://t.co/oj1LOvjGUi https://t.co/SHpdfjlKSy,"artists,designers,DOTArt,BarrierBeautification"
674674957683675136,Wed Dec 09 19:40:19 +0000 2015,NYC_DOT,37687633,en,New York City,Tonight's #BeltParkway w/b traffic shift btn #MillBasinBridge &amp; #FlatbushAve has been rescheduled for Sat 12/12 11PM https://t.co/tA2Zt3Usfr,"BeltParkway,MillBasinBridge,FlatbushAve"
674636052150296576,Wed Dec 09 17:05:43 +0000 2015,NYC_DOT,37687633,en,New York City,Monday 12/14 10AM-3PM #QueensboroBridge pedestrian &amp; #bikenyc path will be narrowed for cleaning of drainage system. https://t.co/gjPaj4tu4p,"QueensboroBridge,bikenyc"
674623342658351104,Wed Dec 09 16:15:13 +0000 2015,NYC_DOT,37687633,en,New York City,#MetropolitanAveBridge full closure for vehicles #bikenyc ped 12/16-12/18 12:01-5AM &amp; 12/19 1-6AM.Alt #GrandStBridge https://t.co/ac3z8gPRcD,"MetropolitanAveBridge,bikenyc,GrandStBridge"
674607573493022720,Wed Dec 09 15:12:33 +0000 2015,NYC_DOT,37687633,en,New York City,"@sokane1 If you have add'l feedback about this, please write to DOT here: https://t.co/AsygYvzDCE",
674607443196960769,Wed Dec 09 15:12:02 +0000 2015,NYC_DOT,37687633,en,New York City,"@sokane1 Signs are posted 24-48hours in advance of scheduled road work. If not moved, we relocate cars to nearest legal spot available (1/2)",
674606643318009857,Wed Dec 09 15:08:52 +0000 2015,NYC_DOT,37687633,en,New York City,@divetime33 We comply with directives set by Dept of Homeland Security @DHSgov &amp; enforced by @USCoastGuard.,
674604062696988672,Wed Dec 09 14:58:36 +0000 2015,NYC_DOT,37687633,en,New York City,@andydbeck Please contact DOT's Borough Commissioner office for more info regarding this location/project: https://t.co/YlxhwR590a,
674601017187659777,Wed Dec 09 14:46:30 +0000 2015,NYC_DOT,37687633,en,New York City,@MikeRepplier Please share your inquiry with NYPD. DOT is not an enforcement agency.,
674590801113063424,Wed Dec 09 14:05:54 +0000 2015,NYC_DOT,37687633,en,New York City,Reminder: 2nd public mtg #SpringfieldGardens #JFK Transportation study tomorrow 12/10 7:30pm https://t.co/e50YXffTbE https://t.co/pNzwux9dM4,"SpringfieldGardens,JFK"
674582315981520897,Wed Dec 09 13:32:11 +0000 2015,NYC_DOT,37687633,en,New York City,TODAY: #ManhattanBridge vehicular lane closures on Lower Roadway: 10AM-2PM &amp; Upper Roadway: 10PM-5AM https://t.co/ivdz3Csx0T,ManhattanBridge
674353632322695169,Tue Dec 08 22:23:29 +0000 2015,NYC_DOT,37687633,en,New York City,@joshhomer Please feel free to share feedback regarding this location here: https://t.co/30Y5XnvgTT,
674353365476855817,Tue Dec 08 22:22:25 +0000 2015,NYC_DOT,37687633,en,New York City,@joshhomer Information about Park Ave traffic calming project may be found here: https://t.co/fYLmtwxwiA,
674349552632258560,Tue Dec 08 22:07:16 +0000 2015,NYC_DOT,37687633,en,New York City,@Ollie_Cycles @CitiBikeNYC @NYC_SafeStreets Please report location of sidewalk blocked by construction to @nyc311 https://t.co/nXXqvAIGlb,
674349465055141888,Tue Dec 08 22:06:55 +0000 2015,NYC_DOT,37687633,en,New York City,@BradyloBeth @NY1 Stay tuned to @NYPD19Pct &amp; @NYC_Buildings for updates on road closure at this location,
674330945663684608,Tue Dec 08 20:53:20 +0000 2015,NYC_DOT,37687633,en,New York City,@Ollie_Cycles @CitiBikeNYC @NYC_SafeStreets Please report location of sidewalk blocked by construction to @nyc311 https://t.co/nXXqvAIGlb,
674307285867474944,Tue Dec 08 19:19:19 +0000 2015,NYC_DOT,37687633,en,New York City,"Help plan @CitiBikeNYC #bikenyc share for @cb9manhattan on Mon 12/14, hosted by @bikenewyork https://t.co/GlLgD4nFXM https://t.co/vqZJhSGfJU",bikenyc
674281177281388545,Tue Dec 08 17:35:34 +0000 2015,NYC_DOT,37687633,en,New York City,"Schedule an appt for one of our two #Manhattan #CarSeat checks this Fri, 12/11. More info on https://t.co/b6RlrJ5Es4 https://t.co/pHckEGXzkk","Manhattan,CarSeat"
674280188943990784,Tue Dec 08 17:31:39 +0000 2015,NYC_DOT,37687633,en,New York City,@TBOE_Blanco What info are you looking for?,
674272402835169280,Tue Dec 08 17:00:42 +0000 2015,NYC_DOT,37687633,en,New York City,@dcarst12 @deBlasioNYC Please share your feedback with @NYC311 re: @ConEdison shuttle over Queensboro Bridge during ConEd work last night.,
674247673181024256,Tue Dec 08 15:22:26 +0000 2015,NYC_DOT,37687633,en,New York City,Paving Irving Pl at Targee St today on #statenisland with a helping hand from @CMDebiRose https://t.co/3ZxiRPzHUb,statenisland
674227847599386626,Tue Dec 08 14:03:40 +0000 2015,NYC_DOT,37687633,en,New York City,"#WilliamsburgBridge single lane closures on 12/10, 10am-3pm https://t.co/jd3Vqeq5fH",WilliamsburgBridge
673979091549294593,Mon Dec 07 21:35:12 +0000 2015,NYC_DOT,37687633,en,New York City,"Nightly #ManhattanBridge vehicular lane closures next week: 12/14+12/15 10PM-5AM, and 12/16 12:01AM-5:40AM https://t.co/x4KpbI2vVL",ManhattanBridge
673970349621530624,Mon Dec 07 21:00:27 +0000 2015,NYC_DOT,37687633,en,New York City,#BatteryParkUnderpass nightly lane closures &amp; full closures of North Tube continuing thru 12/24; details below: https://t.co/kpNIaAMQVm,BatteryParkUnderpass
673960961238302721,Mon Dec 07 20:23:09 +0000 2015,NYC_DOT,37687633,en,New York City,@urbanophile Contact our Manhattan Borough Commissioners office with additional feedback/?'s for this location https://t.co/YlxhwR590a (2/2),
673960667976769537,Mon Dec 07 20:21:59 +0000 2015,NYC_DOT,37687633,en,New York City,"@urbanophile Signal allows all-pedestrian phase, so pedestrians cross while vehicles held. More info pg 29: https://t.co/3tb5T2JCvk (1/2)",
673958971779227648,Mon Dec 07 20:15:15 +0000 2015,NYC_DOT,37687633,en,New York City,Join us for 2nd public mtg #SpringfieldGardens #JFK Transportation study Thurs 12/10 7:30pm https://t.co/e50YXffTbE https://t.co/SvohYIte3m,"SpringfieldGardens,JFK"
673935181925982210,Mon Dec 07 18:40:43 +0000 2015,NYC_DOT,37687633,en,New York City,@Flush75 Please call @NYC311 to report an issue with a City vehicle.,
673933957554151425,Mon Dec 07 18:35:51 +0000 2015,NYC_DOT,37687633,en,New York City,#AccessToOpportunity Transportation &amp; Housing Study Public workshop #EasternRockaways 12/15... https://t.co/QKmcHhOSte,"AccessToOpportunity,EasternRockaways"
673926248574398464,Mon Dec 07 18:05:13 +0000 2015,NYC_DOT,37687633,en,New York City,#BrooklynBridge Rehabilitation Project: One-Week Lookahead for #BkBridge. More on https://t.co/WlHklgFcXz https://t.co/7iDY4hpDDO,"BrooklynBridge,BkBridge"
673919045784182784,Mon Dec 07 17:36:35 +0000 2015,NYC_DOT,37687633,en,New York City,"#NYCASP suspended tomorrow, Tues 12/8. Parking meters remain in effect. Follow @NYCASP for daily updates. https://t.co/zEDfuvjm92",NYCASP
673904529444896768,Mon Dec 07 16:38:55 +0000 2015,NYC_DOT,37687633,en,New York City,"@Bahij Thanks, please be sure to thank @NYCDDC too!",
673891957442224129,Mon Dec 07 15:48:57 +0000 2015,NYC_DOT,37687633,en,New York City,@harshornot @deBlasioNYC Hugh L Carey/Battery Tunnel maintained by @MTA Bridges &amp; Tunnels. More info on MTA website: https://t.co/27zSnMMwGH,
673891257152876550,Mon Dec 07 15:46:10 +0000 2015,NYC_DOT,37687633,en,New York City,"Tonight #ManhattanBridge vehicular lane closures: Upper Roadway: 12/7 &amp; 12/9 10PM-5AM, Lower Roadway: 12/9 10AM-2PM https://t.co/uG0TcST50Z",ManhattanBridge
673890135407271936,Mon Dec 07 15:41:43 +0000 2015,NYC_DOT,37687633,en,New York City,@KelseyMancini Please share your transportation related suggestion with our Borough Commissioner's office here: https://t.co/3HzupquLR9,
673889220998602753,Mon Dec 07 15:38:05 +0000 2015,NYC_DOT,37687633,en,New York City,@lauretanooo Report faded markings to @NYC311 https://t.co/ipsaHzBAuR. Share markings request with DOT's Boro Comm: https://t.co/YlxhwR590a,
673887865865150464,Mon Dec 07 15:32:42 +0000 2015,NYC_DOT,37687633,en,New York City,"Early morning full bridge closures for #MetropolitanAveBridge 12/8-12/12, approx 12:01AM-5AM https://t.co/S2cw3hXkV0 https://t.co/OhgOmOYF51",MetropolitanAveBridge
673882192829931520,Mon Dec 07 15:10:09 +0000 2015,NYC_DOT,37687633,en,New York City,@Urbablurb Report unsafe condition with an @MTA bus to MTA https://t.co/vsz19QwzVk,
673881091200196610,Mon Dec 07 15:05:46 +0000 2015,NYC_DOT,37687633,en,New York City,@DanielVonPLG @CMMathieuEugene @Vote_Richardson @SenatorHamilton Report crash to 911. For transportation suggestions https://t.co/MSwXNih2AI,
673879381329223681,Mon Dec 07 14:58:59 +0000 2015,NYC_DOT,37687633,en,New York City,@catherinebizek Please check with @mta Bridges &amp; Tunnels for info on the Verrazano Bridge https://t.co/27zSnMMwGH,
673876120509526016,Mon Dec 07 14:46:01 +0000 2015,NYC_DOT,37687633,en,New York City,"#BQE lane closures under #BulovaAve &amp; #49thStreet bridges one day only 12/10, 10am-3pm (weather permitting) https://t.co/wnxcfR70Hu","BQE,BulovaAve,49thStreet"
673866027156025345,Mon Dec 07 14:05:55 +0000 2015,NYC_DOT,37687633,en,New York City,Join DOT's Street Ambassadors at @Queens_Center Mall to discuss #QueensBlvd #safetyimprovements #improvingNYCstreets https://t.co/EUsIRFtrmF,"QueensBlvd,safetyimprovements,improvingNYCstreets"
673865502012391425,Mon Dec 07 14:03:50 +0000 2015,NYC_DOT,37687633,en,New York City,"REMINDER: #QueensboroBridge #bikenyc &amp; ped path CLOSED tonight 12/7, 10pm-5am. @ConEdison providing shuttle bus. https://t.co/ooPOYQDNRe","QueensboroBridge,bikenyc"
672898897417805824,Fri Dec 04 22:02:53 +0000 2015,NYC_DOT,37687633,en,New York City,"Reminder: #GrandStreetBridge CLOSED both directions on Saturdays &amp; Sundays, 12/5 thru 12/20, 7am-3pm. Details below: https://t.co/j6nJMN1Ce9",GrandStreetBridge
672897244148928512,Fri Dec 04 21:56:19 +0000 2015,NYC_DOT,37687633,en,New York City,"RESCHEDULED: This #BeltParkway Westbound Traffic Shift has been rescheduled for Wednesday, 12/9 at 10pm. See below: https://t.co/1m6qxBfujt",BeltParkway
672884026462642176,Fri Dec 04 21:03:48 +0000 2015,NYC_DOT,37687633,en,New York City,"REMINDER: #CentralPark 86th St Transverse closed tomorrow, Sat 12/5 from 12:01am-6am.",CentralPark
672871860611231745,Fri Dec 04 20:15:27 +0000 2015,NYC_DOT,37687633,en,New York City,Stop by our upcoming #Queens #CarSeat checks on 12/8 &amp; 12/23 in #Rosedale! Call 212-839-4750 for an appointment. https://t.co/CXXWbkXg6y,"Queens,CarSeat,Rosedale"
672863346346090497,Fri Dec 04 19:41:37 +0000 2015,NYC_DOT,37687633,en,New York City,"#JackieRobinsonPkwy lane closures under #UnionTurnpike and #MyrtleAve bridges on 12/9, 10am-3pm (weather permitting) https://t.co/6igkpVv5rs","JackieRobinsonPkwy,UnionTurnpike,MyrtleAve"
672843026646089728,Fri Dec 04 18:20:53 +0000 2015,NYC_DOT,37687633,en,New York City,Join our public workshop #AccessToOpportunity Transportation &amp; Housing Study #EasternRockaways on 12/15 #FarRockaway https://t.co/OG4ARTV6gb,"AccessToOpportunity,EasternRockaways,FarRockaway"
672834059937128448,Fri Dec 04 17:45:15 +0000 2015,NYC_DOT,37687633,en,New York City,#KnowBeforeYouGo NYC's Weekend Bridge &amp; Street Closures: Dec 5-6 #BkBridge https://t.co/cqP74IzRnN https://t.co/NSdoPyKWN9,"KnowBeforeYouGo,BkBridge"
672826513079853057,Fri Dec 04 17:15:15 +0000 2015,NYC_DOT,37687633,en,New York City,"W.155th St Viaduct of #MacombsDamBridge Bx-bound lane closure &amp; full sidewalk closure from 12/8 thru 12/10, 10am-3pm https://t.co/L04xBQzNRb",MacombsDamBridge
672807089849413632,Fri Dec 04 15:58:05 +0000 2015,NYC_DOT,37687633,en,New York City,Get the latest news on projects making NYC's #publicspace beautiful w/ #DOTArt's newsletter! https://t.co/O6iqWBPOkK https://t.co/ASQsG54kyb,"publicspace,DOTArt"
672793360046903297,Fri Dec 04 15:03:31 +0000 2015,NYC_DOT,37687633,en,New York City,"#RooseveltIslandBridge lane closure 12/7 from 7am-3pm, intermittent 15-min full bridge closure 12/15 from 10am-2pm. https://t.co/DRTv01vOxd",RooseveltIslandBridge
672793311263006720,Fri Dec 04 15:03:19 +0000 2015,NYC_DOT,37687633,en,New York City,"More #QueensboroBridge pedestrian, #bikenyc &amp; vehicular lane closures happening next week. https://t.co/6NqxjzzMcS https://t.co/BfY1ekf6Zn","QueensboroBridge,bikenyc"
672563250593140737,Thu Dec 03 23:49:09 +0000 2015,NYC_DOT,37687633,en,New York City,"#DOTPlazas, #WalkNYC wayfinding, #CityBenchNYC are a few of our programs improving NYC's public space. #MyHealthyNYC https://t.co/DqT96L9Ox4","DOTPlazas,WalkNYC,CityBenchNYC,MyHealthyNYC"
672557309562867716,Thu Dec 03 23:25:32 +0000 2015,NYC_DOT,37687633,en,New York City,"#BuildingHealthyCommunities creates access to healthy food, physical activity &amp; safe public spaces #MyHealthyNYC: https://t.co/Uzo66WxPeM","BuildingHealthyCommunities,MyHealthyNYC"
672524734161149952,Thu Dec 03 21:16:06 +0000 2015,NYC_DOT,37687633,en,New York City,#BeltParkway Westbound Traffic Shift between #FlatbushAve &amp; the #MillBasinBridge begins at 10pm on Mon 12/7 https://t.co/pzZELgeZRW,"BeltParkway,FlatbushAve,MillBasinBridge"
672524625335754752,Thu Dec 03 21:15:40 +0000 2015,NYC_DOT,37687633,en,New York City,We are proud to join Assembly Member @Michael_Cusick in support of #StatenIsland-ers with disabilities #IDPD2015 https://t.co/XmlaT9b15O,"StatenIsland,IDPD2015"
672502098588774400,Thu Dec 03 19:46:09 +0000 2015,NYC_DOT,37687633,en,New York City,"Early morning full bridge closures for #MetropolitanAveBridge 12/8-12/12, approx 12:01AM-5AM https://t.co/S2cw3hXkV0 https://t.co/lsAnKyzCaa",MetropolitanAveBridge
672498272209133568,Thu Dec 03 19:30:57 +0000 2015,NYC_DOT,37687633,en,New York City,Join our #MobilityManagement Fall Teleconference #DataDive today at 3pmEST via WebEx (more details in pic) #IDPD2015 https://t.co/byjiUhQEEc,"MobilityManagement,DataDive,IDPD2015"
672479467995013121,Thu Dec 03 18:16:13 +0000 2015,NYC_DOT,37687633,en,New York City,"Join us, @CitiBikeNYC to help plan #bikenyc #bikeshare in @cb9manhattan on Mon 12/14 6/7pm hosted by @bikenewyork https://t.co/sZ7fF5AFxb","bikenyc,bikeshare"
672476890402308097,Thu Dec 03 18:05:59 +0000 2015,NYC_DOT,37687633,en,New York City,@vicventimiglia The Verrazano Bridge is owned and maintained by @mta Bridges and Tunnels. https://t.co/vsz19QwzVk,
672442149477220352,Thu Dec 03 15:47:56 +0000 2015,NYC_DOT,37687633,en,New York City,In #SouthBronx today announcing 500-truck milestone in #HuntsPointCleanTrucks Program #BronxCB2 @USDOTFHWA https://t.co/msHms1bi2B,"SouthBronx,HuntsPointCleanTrucks,BronxCB2"
672415915284299776,Thu Dec 03 14:03:41 +0000 2015,NYC_DOT,37687633,en,New York City,"TONIGHT #QueensboroBridge #bikenyc &amp; ped path CLOSED 12/6 &amp; 12/7, 10pm-5am @ConEdison work. Shuttle bus available https://t.co/gq652hAZUA","QueensboroBridge,bikenyc"
672228770389037056,Thu Dec 03 01:40:02 +0000 2015,NYC_DOT,37687633,en,New York City,Thanks to residents and local stakeholders for sharing travel and mobility ideas for #DowntownJamaica https://t.co/nRIjdqTGav,DowntownJamaica
672215752963956737,Thu Dec 03 00:48:19 +0000 2015,NYC_DOT,37687633,en,New York City,"Discussing transportation safety #AstoriaBlvd tonight with local residents, @Costa4NY &amp; @mgdendekker #Queens https://t.co/9bHMWPICqY","AstoriaBlvd,Queens"
672197160969089024,Wed Dec 02 23:34:26 +0000 2015,NYC_DOT,37687633,en,New York City,@Jessedegenerate @nyc311 You may contact our Brooklyn Borough Commissioner's office regarding this location: https://t.co/30Y5XnvgTT,
672195384450658305,Wed Dec 02 23:27:23 +0000 2015,NYC_DOT,37687633,en,New York City,"@tonianncanovaaa @TWC provides free wifi service on SIFerry. If there is an issue, please report to @NYC311 here: https://t.co/BnzIQTnSgC",
672193396438654976,Wed Dec 02 23:19:29 +0000 2015,NYC_DOT,37687633,en,New York City,@Chris_Laudando Please share your complaint with @NYC311 here: https://t.co/BnzIQTnSgC,
672184776716103680,Wed Dec 02 22:45:14 +0000 2015,NYC_DOT,37687633,en,New York City,@brookwalker67 Please report location of faded markings to @NYC311 here: https://t.co/ipsaHzBAuR. Suggestions? Email https://t.co/30Y5XnvgTT,
672164640667865088,Wed Dec 02 21:25:13 +0000 2015,NYC_DOT,37687633,en,New York City,"@D00RZ0NE The shared bike/ped path across Pulaski Bridge is open during construction, though there may be brief closures during work hours.",
672162774282276864,Wed Dec 02 21:17:48 +0000 2015,NYC_DOT,37687633,en,New York City,"Due to a heavy fog, the #StatenIslandFerry will be operating on a modified schedule during PM rush hour (boats approx every 20 min) #SIFerry","StatenIslandFerry,SIFerry"
672126950870249472,Wed Dec 02 18:55:27 +0000 2015,NYC_DOT,37687633,en,New York City,"Upcoming #ManhattanBridge vehicular lane closures: Upper Roadway: 12/7 &amp; 12/9 10PM-5AM, Lower Roadway: 12/9 10AM-2PM https://t.co/b3p3HxVm8A",ManhattanBridge
672115497299759106,Wed Dec 02 18:09:56 +0000 2015,NYC_DOT,37687633,en,New York City,@areved We do but please report the meter # and location to @nyc311 so that it may be logged and repaired. Thx! https://t.co/mb0cpht8Pn,
672112342583365632,Wed Dec 02 17:57:24 +0000 2015,NYC_DOT,37687633,en,New York City,#Q44 #SelectBusService from #Bronx to #Queens! #HughJGrantCircle/#MetropolitanAve #nycstreets #improvingNYCstreets https://t.co/d8ixowStrr,"Q44,SelectBusService,Bronx,Queens,HughJGrantCircle,MetropolitanAve,nycstreets,improvingNYCstreets"
672102960072146946,Wed Dec 02 17:20:07 +0000 2015,NYC_DOT,37687633,en,New York City,Check out the progress on the #PulaskiBridge bike path: https://t.co/FHuqDj5P4Z https://t.co/JeCJTNhP8G,PulaskiBridge
672094083733696516,Wed Dec 02 16:44:51 +0000 2015,NYC_DOT,37687633,en,New York City,@waterblocknyc Please feel free to call @511NY or contact @NYSDOT regarding NYS DOT number.,
672089989459628032,Wed Dec 02 16:28:34 +0000 2015,NYC_DOT,37687633,en,New York City,"@inklake @BrooklynSpoke Update: For transportation issues along Vernon Blvd, please contact our Queens BC office: https://t.co/3HzupquLR9",
672088699237244929,Wed Dec 02 16:23:27 +0000 2015,NYC_DOT,37687633,en,New York City,@inklake @BrooklynSpoke Pls report illegal parking to local NYPD precinct. Share transportation-related issue w/DOT: https://t.co/30Y5XnvgTT,
672085817955909635,Wed Dec 02 16:12:00 +0000 2015,NYC_DOT,37687633,en,New York City,@AlexWithAK Thanks for the input. Please share your suggestion with DOT here: https://t.co/AsygYvzDCE,
672083866488803328,Wed Dec 02 16:04:15 +0000 2015,NYC_DOT,37687633,en,New York City,"Nearly 39,000 #bikenyc share trips per day recorded Oct 2015, a growth of 46% compared to Oct 2014. @CitiBikeNYC https://t.co/i1WlDAU2kU",bikenyc
672082181397827585,Wed Dec 02 15:57:33 +0000 2015,NYC_DOT,37687633,en,New York City,We're focused on building out NYC's #bikenyc lane network &amp; finishing the roll-out of our next phase of #bikeshare. @CitiBikeNYC 2/2,"bikenyc,bikeshare"
672082098669359104,Wed Dec 02 15:57:13 +0000 2015,NYC_DOT,37687633,en,New York City,DOT is aggressively pursuing @NYCMayorsOffice ambitious goal of doubling @bikenyc trips in NYC by 2020. 1/2 https://t.co/cwnhRbcGh8,
672079652215791617,Wed Dec 02 15:47:30 +0000 2015,NYC_DOT,37687633,en,New York City,The Draft Plan for #Bikenyc Share Expansion in @ManhattanCB11 is available on our website: https://t.co/Clv26UoU1G https://t.co/0l4F1UUQoD,Bikenyc
672063621351022592,Wed Dec 02 14:43:48 +0000 2015,NYC_DOT,37687633,en,New York City,"@Jilly379 Please contact NYPD regarding traffic agents. For transportation related inquiries, please contact DOT: https://t.co/YlxhwR590a",
672056851417202688,Wed Dec 02 14:16:54 +0000 2015,NYC_DOT,37687633,en,New York City,"#CentralPark Transverses Closures: 86th Street closed 12/5, 12:01am-6am. 96th Street closed 12/12, 12:01am-6am. https://t.co/6V8iaL8kI6",CentralPark
